price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,years_since_last_update
402000.0,4,2.25,2000,3672,2.0,0,0,5,1650,350,Seattle,400074.0
305000.0,6,2.0,1900,8240,1.0,0,0,2,1200,700,Seattle,303036.0
505000.0,3,1.75,1640,10695,1.0,0,2,3,1640,0,Kirkland,503025.0
1355000.0,3,1.5,2680,4775,2.0,0,2,5,1880,800,Seattle,1353087.0
482000.0,3,2.5,2420,7307,2.0,0,0,3,2420,0,Snoqualmie,479994.0
299950.0,3,1.75,1790,7650,1.0,0,3,3,1790,0,Federal Way,297972.0
770000.0,4,2.5,3920,12415,2.0,0,0,3,3920,0,Sammamish,768003.0
245700.0,3,2.25,1640,8400,1.0,0,0,3,1180,460,Kent,243703.0
283000.0,3,1.0,890,8400,1.0,0,0,4,890,0,Renton,281021.0
650000.0,4,2.75,1910,16532,1.0,0,0,4,1420,490,Seattle,647999.0
530000.0,5,2.25,2140,7910,1.0,0,0,3,1070,1070,Bellevue,527997.0
440000.0,3,1.75,2030,17100,1.0,0,0,4,2030,0,Burien,438017.0
1005000.0,4,4.5,4225,284011,2.0,0,0,4,4225,0,Sammamish,1003015.0
599990.0,3,2.25,2680,9162,1.0,0,0,3,1570,1110,Issaquah,598012.0
544000.0,4,2.5,2030,3974,2.0,0,0,3,2030,0,Issaquah,542006.0
1700000.0,5,3.5,5850,22885,2.0,0,2,4,4670,1180,Bellevue,1698000.0
270000.0,2,1.0,2060,8398,1.0,0,0,3,1260,800,Seattle,267997.0
435000.0,2,1.0,1060,3036,1.5,0,0,4,1060,0,Seattle,433057.0
349000.0,3,1.0,1010,8184,1.0,0,0,4,1010,0,Shoreline,347012.0
1140000.0,4,2.25,3310,127631,2.0,0,0,5,3310,0,Woodinville,1138044.0
320000.0,4,2.5,2000,10051,2.0,0,0,3,2000,0,Maple Valley,318003.0
804100.0,4,2.5,3070,8086,2.0,0,0,3,3070,0,Newcastle,802095.0
594000.0,3,2.25,1270,1406,2.0,0,0,3,1060,210,Seattle,591986.0
531500.0,4,2.75,3110,49765,1.0,0,0,4,3110,0,Black Diamond,529528.0
1150000.0,3,2.0,2110,18815,2.0,0,0,5,2110,0,Sammamish,1148021.0
374500.0,3,2.25,1400,11400,2.0,0,0,3,1400,0,Kenmore,372516.0
450000.0,4,2.75,2310,5650,1.0,0,2,3,1330,980,Seattle,447988.0
744500.0,5,2.5,2700,16570,1.0,0,0,4,1750,950,Bellevue,742533.0
913888.0,5,2.25,2370,15512,2.0,0,0,4,2370,0,Bellevue,911907.0
760000.0,4,2.5,2760,6000,2.0,0,0,5,2230,530,Seattle,758058.0
346500.0,2,1.75,1610,6300,1.0,0,0,3,1010,600,Seattle,344506.0
280000.0,3,1.75,1230,8250,1.0,0,0,3,1230,0,Renton,278037.0
557500.0,3,1.75,1900,11165,1.0,0,0,4,1900,0,Bellevue,555541.0
260000.0,3,1.5,1580,8184,1.0,0,0,3,1140,440,Des Moines,257995.0
1330000.0,3,1.5,1940,2885,1.5,0,2,3,1940,0,Seattle,1327995.0
640000.0,3,1.75,1620,6000,1.0,0,0,5,1040,580,Seattle,638053.0
280000.0,7,2.5,1940,5458,2.0,0,0,3,1940,0,Auburn,278006.0
205000.0,3,1.0,1230,8750,1.0,0,0,3,1230,0,Federal Way,203007.0
957000.0,5,3.25,3160,5000,2.0,0,2,3,2180,980,Seattle,954995.0
625000.0,5,2.5,2700,21208,1.0,0,0,4,1950,750,Bellevue,622991.0
680000.0,4,1.5,1880,6200,1.0,0,2,5,1440,440,Seattle,678046.0
150000.0,2,1.0,890,8100,1.0,0,0,3,890,0,Burien,148001.0
255950.0,3,2.5,1720,3676,2.0,0,0,3,1720,0,Kent,253958.0
246500.0,3,2.5,1620,7686,2.0,0,0,3,1620,0,Maple Valley,244511.0
450000.0,2,1.0,1380,4390,1.0,0,0,4,880,500,Seattle,448069.0
595888.0,3,1.75,1870,9000,1.0,0,0,5,1870,0,Seattle,593930.0
454000.0,3,1.0,1970,22144,1.0,0,0,4,1970,0,Snoqualmie,452030.0
299900.0,3,1.0,1110,8593,1.0,0,0,3,1110,0,Shoreline,297886.0
200000.0,3,2.0,1190,6833,1.0,0,0,3,1190,0,Auburn,198005.0
346500.0,3,1.0,1150,11802,1.0,0,0,4,1150,0,Seattle,344542.0
585000.0,4,2.75,2890,6825,1.0,0,0,3,1560,1330,Kirkland,582987.0
383000.0,3,1.75,1500,13430,1.0,0,0,3,1500,0,Woodinville,380996.0
519000.0,4,2.5,1950,2617,1.5,0,0,4,1250,700,Seattle,517090.0
410000.0,3,1.5,1250,7700,1.0,0,0,5,1250,0,Newcastle,408032.0
578000.0,4,2.5,2070,5415,2.0,0,0,3,2070,0,Issaquah,576004.0
1280000.0,4,3.5,4660,17398,2.0,0,2,3,4660,0,Bellevue,1277997.0
395000.0,2,2.25,1350,1493,2.0,0,0,3,1050,300,Seattle,392993.0
364000.0,3,2.5,1800,2790,2.0,0,0,3,1800,0,Seattle,361989.0
240000.0,3,2.25,1481,2820,2.0,0,0,3,1481,0,Auburn,238088.0
328423.0,3,2.5,1730,3600,2.0,0,0,3,1730,0,Seattle,326409.0
594000.0,4,2.75,2720,4613,2.0,0,0,3,2720,0,Kenmore,591995.0
425000.0,3,2.5,2320,2267,3.0,0,0,3,2320,0,Seattle,422991.0
309620.0,3,2.5,1860,3730,2.0,0,0,3,1860,0,Duvall,307708.0
260000.0,5,2.5,2025,7760,2.0,0,0,3,2025,0,Pacific,257993.0
563500.0,3,2.5,1400,1312,3.5,0,0,3,1400,0,Seattle,561493.0
975000.0,5,3.0,2620,5477,2.0,0,0,3,2620,0,Seattle,972991.0
937000.0,3,1.75,2450,2691,2.0,0,0,3,1750,700,Seattle,935085.0
518500.0,3,3.5,1590,1102,3.0,0,0,3,1590,0,Seattle,516490.0
563500.0,4,1.75,2085,174240,1.0,0,0,3,1610,475,Fall City,561500.0
1050000.0,4,3.5,3450,7832,2.0,0,0,3,3450,0,Bellevue,1047993.0
350000.0,3,2.25,1780,16290,2.0,0,0,4,1780,0,Renton,348013.0
826000.0,4,2.5,3060,7140,2.0,0,0,3,3060,0,Issaquah,823994.0
225000.0,3,2.0,1700,11475,1.0,0,0,5,970,730,Burien,223055.0
235867.0,4,2.0,1330,5926,1.0,0,0,4,1330,0,Renton,233885.0
399000.0,4,3.0,3060,5000,2.0,0,0,3,3060,0,Covington,396999.0
177500.0,3,1.5,1220,6000,1.0,0,0,3,1220,0,Renton,175503.0
224000.0,4,1.5,1600,9289,1.0,0,0,4,1600,0,Auburn,222041.0
302000.0,4,1.75,1530,17664,1.5,0,0,3,1530,0,Renton,300003.0
760000.0,3,2.5,1980,13964,1.0,0,0,5,1980,0,Mercer Island,758041.0
460000.0,3,2.5,1730,8490,1.0,0,0,3,1210,520,Kirkland,457990.0
415000.0,3,1.0,1170,6700,1.0,0,0,3,1170,0,Seattle,413000.0
669000.0,2,1.75,1950,10766,1.0,0,3,4,1160,790,Burien,667048.0
254600.0,3,2.0,1470,20000,1.0,0,0,4,1470,0,Auburn,252632.0
357250.0,3,1.5,1400,8840,1.0,0,0,4,1400,0,Seattle,355298.0
910000.0,4,3.5,4040,50479,2.0,0,0,3,4040,0,Woodinville,908000.0
725000.0,6,3.0,3110,5000,1.5,0,0,5,1810,1300,Seattle,723079.0
670000.0,3,1.5,1490,4400,1.5,0,0,4,1490,0,Seattle,668010.0
440000.0,4,1.5,1770,5750,2.0,0,0,3,1770,0,Seattle,437988.0
1025000.0,4,3.5,3320,19850,1.0,0,2,4,2040,1280,Mercer Island,1023023.0
320000.0,2,1.0,950,5316,1.0,0,2,3,950,0,Seattle,318006.0
310000.0,4,2.5,2430,5499,2.0,0,0,3,2430,0,Covington,307998.0
772650.0,4,2.5,2660,10800,1.0,0,0,3,2660,0,Bellevue,770636.0
669950.0,4,2.5,2670,11877,2.0,0,0,3,2670,0,Sammamish,667954.0
690000.0,5,3.5,2720,7598,2.0,0,0,3,1860,860,Seattle,688007.0
385000.0,4,2.5,3200,22651,1.0,0,0,5,1610,1590,Kent,383030.0
663000.0,3,2.5,2480,37843,1.5,1,3,4,2480,0,Vashon,661026.0
300000.0,3,2.25,1780,10395,1.0,0,0,3,1780,0,Renton,297989.0
225500.0,2,1.75,1590,11276,1.0,0,0,4,1590,0,Auburn,223528.0
320000.0,3,2.0,1550,34175,1.5,0,0,3,1550,0,North Bend,318001.0
775000.0,3,2.75,2850,14800,1.0,0,0,4,1920,930,Bellevue,773008.0
805000.0,3,2.75,2600,5875,1.5,0,2,5,1600,1000,Seattle,803071.0
252750.0,4,1.0,1230,7410,1.5,0,0,3,1230,0,Burien,250806.0
254000.0,5,2.0,2080,16117,1.0,0,0,5,1740,340,Auburn,252041.0
620000.0,6,3.5,3600,6875,2.0,0,0,3,2740,860,Snoqualmie,617997.0
435000.0,4,2.75,2110,8751,1.0,0,0,3,1510,600,Bothell,432997.0
460000.0,4,2.5,2550,19017,1.0,0,0,4,1300,1250,Lake Forest Park,457999.0
268000.0,3,2.5,1650,6684,2.0,0,0,3,1650,0,Kent,266009.0
446000.0,2,1.5,1370,1221,2.0,0,0,3,1080,290,Seattle,443992.0
285000.0,2,1.0,1010,7200,1.0,0,0,3,1010,0,Lake Forest Park,283025.0
530000.0,3,2.0,2330,26571,2.5,0,0,3,2330,0,Bellevue,528000.0
402000.0,2,1.0,620,2475,1.0,0,0,5,620,0,Seattle,400016.0
358000.0,3,1.5,2450,12497,1.0,0,0,4,2450,0,Snoqualmie,356033.0
354950.0,4,2.75,2530,7350,1.0,0,0,5,1280,1250,Federal Way,352973.0
405000.0,4,2.5,2220,4652,2.0,0,0,3,2220,0,Renton,402999.0
568000.0,4,1.75,2110,265716,1.0,0,0,4,2110,0,Redmond,566021.0
575000.0,5,3.0,3690,49709,1.0,0,2,3,2690,1000,Des Moines,572988.0
315000.0,4,2.5,1940,10200,1.0,0,0,4,1140,800,Kent,313023.0
280927.0,4,2.25,2070,7350,2.0,0,0,4,2070,0,Kent,278950.0
440000.0,4,2.5,2160,7826,1.0,0,0,4,1390,770,Lake Forest Park,438008.0
270000.0,4,2.25,2600,9900,1.0,0,0,3,1600,1000,Seattle,268007.0
755000.0,4,2.75,2880,4000,1.5,0,0,3,2100,780,Seattle,753000.0
289659.0,4,2.25,2260,7200,2.0,0,0,4,2260,0,Kent,287675.0
555000.0,5,3.0,3640,6930,2.0,0,0,3,3640,0,Maple Valley,552997.0
450000.0,3,1.5,1530,23660,1.0,0,0,3,1530,0,Lake Forest Park,447992.0
1145000.0,3,2.5,2490,4000,2.0,0,0,5,1670,820,Seattle,1143082.0
495000.0,3,1.75,1440,11787,1.0,0,0,3,1440,0,Sammamish,492991.0
1250000.0,3,3.0,3760,8500,2.5,0,3,4,3060,700,Seattle,1248090.0
580000.0,4,1.75,1720,6975,1.0,0,0,3,1420,300,Redmond,578025.0
560000.0,4,2.5,2480,16360,1.0,0,0,5,1510,970,Kenmore,558041.0
1080000.0,4,3.5,3990,5267,2.0,0,0,3,3990,0,Bellevue,1077992.0
450000.0,2,1.75,840,3340,1.0,0,0,3,700,140,Seattle,448006.0
815000.0,3,2.0,2270,11989,1.0,0,0,4,2270,0,Mercer Island,813032.0
354000.0,4,2.5,2580,5476,2.0,0,0,3,2580,0,Kent,351995.0
279900.0,3,1.75,1580,6620,1.0,0,0,3,1580,0,Federal Way,277900.0
339000.0,2,1.0,950,7954,1.0,0,0,4,950,0,Seattle,337002.0
1340000.0,4,3.5,3190,5040,2.0,0,3,3,2160,1030,Seattle,1337997.0
710000.0,3,3.25,3740,136915,2.5,0,0,3,3100,640,Burien,707991.0
815000.0,4,2.75,2620,4743,1.0,0,2,4,1310,1310,Seattle,813015.0
800000.0,3,1.75,2080,75794,1.0,0,0,3,2080,0,Kirkland,797996.0
638000.0,3,2.0,1660,3729,1.0,0,0,5,970,690,Seattle,636044.0
475580.0,3,1.75,1520,11085,1.0,0,0,3,1520,0,Sammamish,473571.0
243800.0,3,1.0,1140,27760,1.0,0,0,4,1140,0,Issaquah,241819.0
600000.0,3,2.5,3240,8016,2.0,0,0,3,2910,330,Snoqualmie,597997.0
620000.0,3,2.0,2460,41343,1.0,0,0,4,2460,0,Issaquah,618012.0
750000.0,4,2.75,1750,5080,1.5,0,0,3,1750,0,Seattle,747995.0
626000.0,3,1.75,2430,5000,2.0,0,0,4,1760,670,Seattle,624055.0
230000.0,3,1.0,1060,9946,1.0,0,0,4,1060,0,SeaTac,228044.0
537000.0,3,3.0,2410,7479,2.0,0,2,3,2410,0,Lake Forest Park,535012.0
210000.0,2,1.0,720,8040,1.0,0,0,3,720,0,Burien,207998.0
200500.0,3,1.75,1260,9346,1.0,0,0,4,1260,0,Kent,198537.0
253500.0,3,1.0,1640,12384,1.0,0,0,4,1090,550,Federal Way,251521.0
150000.0,3,1.0,1310,9612,1.0,0,0,3,960,350,Auburn,147997.0
440000.0,3,1.5,2120,6290,1.0,0,0,4,1220,900,Seattle,438015.0
667000.0,3,1.75,3320,478288,1.5,0,3,4,2260,1060,Enumclaw,665018.0
660000.0,3,1.0,1210,9622,1.0,0,1,3,1210,0,Bellevue,657991.0
695000.0,3,2.75,2590,12063,2.0,0,0,3,2590,0,Bellevue,693007.0
440000.0,4,2.5,2250,7526,2.0,0,0,3,2250,0,Renton,438011.0
1388000.0,4,3.0,4040,20001,1.0,0,0,3,2020,2020,Clyde Hill,1385999.0
219500.0,3,1.0,1090,6710,1.5,0,0,5,1090,0,Auburn,217588.0
220000.0,3,1.5,1660,15600,2.0,0,0,3,1660,0,Auburn,217987.0
270000.0,2,1.0,1780,81021,1.0,0,3,4,1780,0,Auburn,268021.0
900000.0,4,3.5,3370,5000,2.0,0,2,3,2470,900,Seattle,897992.0
1990000.0,5,3.0,4480,5000,2.5,0,0,5,3420,1060,Seattle,1988098.0
800000.0,4,2.5,2990,16809,2.0,0,0,3,2990,0,Woodinville,797991.0
365000.0,5,2.0,2280,19000,1.5,0,0,3,2280,0,Burien,362989.0
1387800.0,3,3.0,2480,5500,2.0,0,3,3,1730,750,Seattle,1385795.0
451000.0,5,2.75,2830,8925,1.5,0,0,3,2830,0,Kirkland,448989.0
202000.0,2,1.0,920,7569,1.0,0,0,4,920,0,Burien,200017.0
1410000.0,4,2.25,3250,16684,2.0,0,0,3,3250,0,Medina,1407986.0
471000.0,2,1.75,1240,6417,1.0,0,0,5,1240,0,Seattle,469044.0
827000.0,4,2.5,3230,12100,1.0,0,0,3,1870,1360,Bellevue,824996.0
235000.0,5,2.5,2500,9583,1.0,0,0,3,1300,1200,Des Moines,232986.0
216500.0,2,1.75,1390,4482,1.0,0,0,4,1390,0,Des Moines,214520.0
359000.0,5,1.75,1940,6654,1.5,0,0,4,1940,0,Burien,357017.0
252500.0,3,2.0,1900,8002,1.0,0,0,3,1900,0,Federal Way,250509.0
370000.0,3,1.5,2380,14500,1.0,0,0,4,1850,530,Kenmore,367999.0
663000.0,3,2.0,1480,3876,1.0,0,0,5,860,620,Seattle,661030.0
971971.0,4,3.75,3460,6738,2.0,0,0,3,3460,0,Renton,970048.0
420000.0,3,1.75,1444,249126,1.5,0,0,3,1444,0,Vashon,417992.0
330675.0,4,3.0,1930,3031,1.0,0,0,3,1200,730,Duvall,328669.0
240000.0,4,1.0,1200,2171,1.5,0,0,3,1200,0,Seattle,238067.0
334888.0,3,2.5,1769,7324,2.0,0,0,3,1769,0,Auburn,332976.0
414000.0,3,2.5,2490,4540,2.5,0,0,3,2490,0,Renton,412088.0
782900.0,4,3.25,3060,3898,2.0,0,0,3,2300,760,Issaquah,780886.0
525000.0,4,2.75,3030,6625,2.0,0,0,3,3030,0,Renton,522989.0
429900.0,3,2.5,2370,5353,2.0,0,0,3,2370,0,Duvall,427891.0
390000.0,3,3.25,1370,913,2.0,0,0,3,1100,270,Seattle,387994.0
224000.0,3,1.75,1500,11968,1.0,0,0,3,1500,0,Black Diamond,221986.0
257500.0,3,2.25,1715,6819,2.0,0,0,3,1715,0,Federal Way,255505.0
665000.0,2,1.0,1110,3200,1.0,0,0,3,1110,0,Seattle,662998.0
327000.0,5,2.75,2400,8050,2.0,0,0,3,2400,0,Auburn,324994.0
425000.0,3,1.0,1520,213444,1.5,0,3,5,1520,0,Renton,423012.0
687500.0,4,2.75,3190,10970,2.0,0,0,3,3190,0,Sammamish,685506.0
672500.0,3,2.25,2400,5300,1.5,0,0,4,1250,1150,Seattle,670511.0
140000.0,3,1.0,1060,7473,1.0,0,0,3,1060,0,Des Moines,138011.0
215500.0,2,1.75,1220,15600,1.0,0,0,3,1220,0,Auburn,213498.0
464900.0,4,2.25,2020,8424,1.0,0,0,4,1380,640,Kirkland,462921.0
417000.0,4,2.25,2300,7700,1.0,0,0,3,1380,920,Seattle,415011.0
453000.0,4,2.75,2300,37533,1.0,0,3,5,1550,750,Vashon,451021.0
700000.0,3,2.5,1660,1545,2.0,0,2,3,1400,260,Seattle,697998.0
1619999.0,4,3.0,3900,9750,1.0,0,4,5,2520,1380,Bellevue,1618027.0
259500.0,3,1.75,1650,12349,1.0,0,0,3,1650,0,SeaTac,257500.0
460000.0,4,2.5,2110,35091,1.0,0,0,4,1290,820,Issaquah,458015.0
561500.0,3,1.75,1960,6380,1.0,0,0,4,980,980,Seattle,559511.0
641000.0,4,2.5,2770,63118,2.0,0,0,3,2770,0,Carnation,639003.0
330000.0,4,1.75,2440,7350,1.0,0,0,3,1610,830,Kent,328022.0
447000.0,2,1.0,1320,8380,1.0,0,0,3,1320,0,Seattle,445047.0
320000.0,4,2.5,2570,4865,2.0,0,0,3,2570,0,Maple Valley,317995.0
212700.0,2,1.0,940,5040,1.0,0,0,3,940,0,Seattle,210697.0
260000.0,2,1.0,700,4800,1.0,0,0,3,700,0,Seattle,257992.0
410000.0,3,2.0,1400,45738,2.0,0,0,4,1400,0,Vashon,408019.0
355000.0,4,2.5,1890,7867,2.0,0,0,3,1890,0,Maple Valley,353004.0
275500.0,2,1.0,720,11400,1.0,0,0,5,720,0,Shoreline,273549.0
415000.0,3,1.75,2410,8944,1.0,0,0,4,1860,550,Renton,413033.0
279000.0,3,2.5,1630,7950,1.0,0,0,3,1320,310,Kent,277015.0
350000.0,5,1.75,2330,14322,1.0,0,0,4,1180,1150,Renton,348032.0
355000.0,2,2.25,1330,10838,2.0,0,0,3,1330,0,Kenmore,353015.0
750000.0,4,2.25,3190,11597,2.0,0,0,3,2300,890,Sammamish,748016.0
235000.0,3,1.75,1400,6300,1.0,0,0,3,1400,0,Enumclaw,232994.0
209950.0,3,1.0,970,9583,1.0,0,0,4,970,0,Federal Way,207983.0
230000.0,3,1.75,1010,9600,1.0,0,0,5,1010,0,Covington,228031.0
725000.0,3,2.5,3580,54450,1.5,0,0,3,3580,0,Maple Valley,722991.0
430000.0,2,1.0,1050,2570,1.0,0,0,5,850,200,Seattle,428073.0
661500.0,5,2.5,2500,7200,1.0,0,0,4,1490,1010,Redmond,659523.0
738000.0,3,3.0,2630,4896,2.0,0,0,3,2630,0,Redmond,735994.0
1820000.0,4,4.5,6640,53330,2.0,0,0,3,6640,0,Woodinville,1818007.0
221000.0,3,1.0,910,8789,1.0,0,0,3,910,0,Seattle,219037.0
665000.0,3,2.5,2610,35000,2.0,0,0,3,2610,0,Woodinville,663000.0
255000.0,3,2.5,1720,6194,2.0,0,0,3,1720,0,Auburn,252994.0
1195000.0,5,2.75,3650,13297,2.0,0,0,5,2750,900,Mercer Island,1193031.0
355000.0,3,1.75,2040,22693,1.0,0,0,4,2040,0,Kent,353020.0
755000.0,5,2.5,3260,24300,1.5,0,1,4,2310,950,Lake Forest Park,753017.0
300000.0,3,1.5,1590,8911,1.0,0,0,3,1590,0,Kenmore,297999.0
500000.0,4,1.0,1440,7100,1.5,0,0,3,1440,0,Seattle,497986.0
191000.0,2,1.0,900,3400,1.0,0,0,5,900,0,Seattle,189095.0
315000.0,6,4.0,3120,4240,2.0,0,2,4,2090,1030,Seattle,313007.0
415000.0,3,2.5,1060,1536,2.0,0,0,3,1060,0,Seattle,413000.0
394000.0,4,2.5,3000,9793,2.0,0,0,3,3000,0,Maple Valley,391998.0
490000.0,3,2.5,2230,5348,2.0,0,0,3,2230,0,Snoqualmie,488000.0
523460.0,5,1.75,1890,5000,1.5,0,0,3,1090,800,Seattle,521446.0
550000.0,4,3.5,4150,16197,2.0,0,0,3,4150,0,Auburn,547994.0
342000.0,3,1.75,1780,10409,1.0,0,0,3,1280,500,Renton,339987.0
560000.0,4,2.5,2710,6583,2.0,0,0,3,2710,0,Renton,557997.0
1050000.0,4,4.25,4390,13833,2.0,0,3,3,3320,1070,Issaquah,1047997.0
710000.0,2,1.5,1640,4080,1.5,0,0,5,1540,100,Seattle,708084.0
1020000.0,3,2.25,1670,4800,1.5,0,3,3,1670,0,Seattle,1017995.0
399950.0,3,2.5,2570,10431,2.0,0,0,3,2570,0,Kent,397961.0
480000.0,2,1.0,1500,3420,1.0,0,0,3,1500,0,Seattle,478098.0
410000.0,3,1.0,2710,19000,2.0,0,3,4,2710,0,Burien,408017.0
530000.0,4,1.75,2860,48351,1.0,0,0,3,1710,1150,Woodinville,528022.0
528000.0,2,0.75,840,40642,1.0,1,4,4,840,0,Vashon,526063.0
469900.0,4,2.5,2990,8913,2.0,0,0,4,2990,0,Renton,467909.0
397000.0,5,1.0,1170,6757,1.0,0,0,4,800,370,Seattle,395056.0
718500.0,3,1.5,1200,6240,1.0,0,0,3,1030,170,Seattle,716492.0
195000.0,2,1.0,1020,8100,1.0,0,0,3,1020,0,Seattle,193004.0
285000.0,2,1.0,910,8155,1.0,0,0,4,910,0,Shoreline,283052.0
295000.0,1,1.0,700,2500,1.0,0,0,4,700,0,Seattle,293093.0
602000.0,4,1.75,2420,37800,1.0,0,0,4,1880,540,Redmond,600019.0
235000.0,3,1.75,1950,8712,1.0,0,0,3,1950,0,Renton,232988.0
465000.0,4,2.5,3060,6000,2.0,0,0,3,3060,0,Maple Valley,463088.0
234000.0,4,1.0,1390,18000,1.0,0,0,3,1390,0,Kent,231987.0
504200.0,2,1.5,1200,1687,3.0,0,0,3,1200,0,Seattle,502192.0
710000.0,3,2.5,2440,4153,2.0,0,0,3,2440,0,Redmond,707997.0
589500.0,3,3.25,2310,3075,2.0,0,0,3,1730,580,Seattle,587495.0
415000.0,3,2.75,2600,64626,1.5,0,0,3,2600,0,Skykomish,412991.0
735000.0,3,2.25,1490,1212,2.0,0,0,3,1040,450,Seattle,732989.0
427000.0,3,2.5,2432,9391,2.0,0,2,3,2432,0,Federal Way,424995.0
982000.0,4,2.75,3610,8580,2.0,0,0,3,3610,0,Kirkland,979986.0
459000.0,4,3.0,2530,10000,2.0,0,0,3,2530,0,Burien,457077.0
483453.0,4,2.75,2790,5527,2.0,0,0,3,2790,0,North Bend,481439.0
246950.0,3,3.0,1670,4440,1.0,0,0,3,1670,0,Enumclaw,244936.0
235000.0,1,1.5,1170,1456,2.0,0,0,3,1070,100,Seattle,232993.0
288790.0,4,2.0,1350,942,3.0,0,0,3,1350,0,Issaquah,286782.0
229800.0,2,1.75,1110,1773,2.0,0,0,3,1110,0,Seattle,227786.0
516500.0,1,1.25,1100,638,3.0,0,0,3,1100,0,Seattle,514486.0
1600000.0,3,4.25,2820,7200,2.0,0,0,4,2460,360,Seattle,1598070.0
234000.0,3,1.0,1040,8128,1.0,0,0,3,1040,0,Duvall,231991.0
230000.0,2,1.75,1910,3376,2.0,0,0,3,1910,0,Maple Valley,228020.0
300000.0,4,1.0,1370,8499,1.0,0,0,3,1370,0,Shoreline,298002.0
470000.0,3,1.5,1500,5000,1.5,0,0,4,1140,360,Seattle,468073.0
339900.0,3,1.0,1200,9087,1.0,0,0,5,1200,0,Newcastle,337931.0
650000.0,2,1.0,1050,2542,1.0,0,0,3,880,170,Seattle,648096.0
585000.0,5,2.5,2670,16777,1.5,0,0,4,1620,1050,Seattle,583080.0
699900.0,4,2.5,2190,11500,1.0,0,0,4,1430,760,Bellevue,697928.0
598000.0,4,2.5,3130,40918,2.0,0,0,3,3130,0,North Bend,596006.0
475000.0,3,2.5,1700,9100,1.0,0,0,3,1160,540,Seattle,472994.0
314500.0,3,1.75,1700,17355,1.0,0,0,3,1200,500,Maple Valley,312522.0
397000.0,3,3.5,1360,1275,2.0,0,0,3,1240,120,Seattle,394993.0
345000.0,3,2.0,1610,15005,1.0,0,0,4,1610,0,Carnation,343014.0
325000.0,5,2.75,2130,6222,1.0,0,0,3,1300,830,Seattle,323009.0
265000.0,3,1.0,1800,7650,1.0,0,0,5,1800,0,Renton,263043.0
402000.0,4,2.75,2950,15540,1.0,0,0,4,2120,830,Kent,400026.0
835000.0,3,2.25,2120,54014,2.0,0,0,4,2120,0,Bellevue,833036.0
780000.0,4,2.5,3500,7048,2.0,0,0,3,3500,0,Redmond,777995.0
250000.0,3,2.0,1440,9220,1.0,0,0,3,1440,0,Des Moines,248007.0
1200000.0,4,2.0,2120,3360,2.0,0,0,3,2120,0,Seattle,1197990.0
935000.0,2,2.5,1780,2067,2.0,0,0,5,1780,0,Bellevue,933026.0
300000.0,2,1.0,960,8153,1.0,0,0,3,960,0,Shoreline,297988.0
419000.0,2,1.75,1510,4980,1.0,0,0,3,1510,0,Redmond,416994.0
410000.0,1,1.5,1010,5750,1.0,0,0,3,1010,0,Seattle,408052.0
1165000.0,3,3.0,3790,5001,2.0,0,0,3,2810,980,Seattle,1163011.0
461000.0,3,1.75,3600,8666,2.0,0,0,4,2400,1200,Kirkland,459052.0
385000.0,3,1.75,1300,7030,1.0,0,0,3,1300,0,Kirkland,383003.0
669500.0,4,2.25,2500,4046,1.5,0,0,4,1520,980,Seattle,667499.0
491950.0,3,2.25,2090,10733,1.0,0,0,3,1440,650,Seattle,489946.0
1230000.0,3,1.75,2200,14630,1.5,0,1,3,2200,0,Bellevue,1227997.0
560000.0,3,2.25,2070,15002,1.5,0,0,3,2070,0,Lake Forest Park,557987.0
370000.0,3,1.0,1320,7341,1.0,0,0,3,1320,0,Shoreline,368018.0
263400.0,4,2.0,1360,60548,1.0,0,0,3,960,400,Auburn,261388.0
100000.0,2,1.0,930,7623,1.0,0,0,2,930,0,Burien,98058.0
289950.0,3,2.5,1760,8584,1.5,0,0,5,1760,0,Burien,288013.0
263000.0,3,1.75,1410,8100,2.0,0,0,3,1410,0,Maple Valley,261015.0
397500.0,4,2.5,2570,7859,2.0,0,0,3,2570,0,Maple Valley,395508.0
245000.0,3,2.75,1300,14197,1.0,0,0,3,860,440,Kent,243004.0
535000.0,3,1.0,1580,6300,1.0,0,0,3,1180,400,Seattle,532998.0
449000.0,4,2.5,2960,6031,2.0,0,0,3,2960,0,Maple Valley,446995.0
490000.0,4,3.0,2330,3497,2.0,0,0,3,1920,410,Seattle,487997.0
445800.0,4,2.25,2070,39446,1.0,0,0,3,1470,600,Lake Forest Park,443796.0
345000.0,2,1.0,970,5750,1.0,0,0,4,970,0,Seattle,343042.0
327500.0,3,2.25,2310,7200,2.0,0,0,3,2310,0,Kent,325491.0
436500.0,4,2.5,2290,11173,2.0,0,0,4,2290,0,Renton,434512.0
550000.0,3,2.25,1720,9600,1.0,0,0,4,1220,500,Redmond,548033.0
441000.0,2,1.5,1190,3400,1.0,0,0,3,990,200,Seattle,438999.0
406500.0,2,1.0,870,5750,1.0,0,0,4,870,0,Seattle,404512.0
243000.0,2,1.5,1068,1758,2.0,0,0,3,1068,0,Kenmore,240991.0
359500.0,4,2.75,2140,10316,2.0,0,0,3,2140,0,Auburn,357507.0
760000.0,4,2.5,3300,165528,2.0,0,0,3,3300,0,Woodinville,758016.0
1925000.0,5,4.25,4830,8050,2.5,0,2,4,3710,1120,Seattle,1923055.0
