tpep_pickup_datetime	tpep_dropoff_datetime	passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount
2/17/2017 22:42	2/17/2017 23:08	1	4.2	1	N	1	19	0.5	0.5	1.7	0	0.3	22
10-12-17 18:53	10-12-17 19:05	1	1.57	1	N	1	9.5	1	0.5	2.26	0	0.3	13.56
6/15/2017 8:56	6/15/2017 9:09	3	1.5	1	N	1	9.5	0	0.5	2.05	0	0.3	12.35
08-03-17 11:09	08-03-17 11:13	6	0.38	1	N	2	4	0	0.5	0	0	0.3	4.8
10-05-17 21:56	10-05-17 21:59	2	0.7	1	N	1	4.5	0.5	0.5	1	0	0.3	6.8
05-03-17 4:51	05-03-17 4:54	1	0.8	1	N	1	4.5	0.5	0.5	1.15	0	0.3	6.95
3/19/2017 1:07	3/19/2017 1:25	1	4.2	1	N	2	16	0.5	0.5	0	0	0.3	17.3
11/26/2017 20:30	11/26/2017 20:35	1	1.1	1	N	1	6	0.5	0.5	1.2	0	0.3	8.5
12-03-17 21:20	12-03-17 21:23	6	1.35	1	N	1	5.5	0.5	0.5	1.36	0	0.3	8.16
12-07-17 0:54	12-07-17 1:16	2	3.71	1	N	1	16.5	0.5	0.5	4.45	0	0.3	22.25
05-02-17 17:43	05-02-17 18:06	1	3.84	1	N	2	16.5	1	0.5	0	0	0.3	18.3
01-11-17 22:10	01-11-17 22:24	1	1.9	1	N	2	10.5	0.5	0.5	0	0	0.3	11.8
1/15/2017 22:06	1/15/2017 22:12	1	1.3	1	N	2	6.5	0.5	0.5	0	0	0.3	7.8
01-05-17 18:12	01-05-17 18:23	2	0.8	1	N	3	7.5	1	0.5	0	0	0.3	9.3
5/16/2017 18:39	5/16/2017 18:43	5	0.8	1	N	1	5	1	0.5	1.36	0	0.3	8.16
07-11-17 21:56	07-11-17 22:06	1	1.94	1	N	2	9	0.5	0.5	0	0	0.3	10.3
02-02-17 22:02	02-02-17 22:24	2	7.66	1	N	1	24	0.5	0.5	5.06	0	0.3	30.36
4/18/2017 6:59	4/18/2017 7:56	6	22.96	2	N	2	52	0	0.5	0	5.76	0.3	58.56
08-07-17 16:33	08-07-17 17:16	1	17.9	1	N	1	51	1	0.5	0.08	5.76	0.3	58.64
07-08-17 9:42	07-08-17 9:46	1	0.4	1	N	1	4.5	0	0.5	2.5	0	0.3	7.8
08-06-17 23:46	08-07-17 0:04	1	4.8	1	N	1	17	0.5	0.5	3.65	0	0.3	21.95
09-09-17 23:46	09-09-17 23:56	2	1.2	1	N	1	8	0.5	0.5	1	0	0.3	10.3
10/14/2017 17:11	10/14/2017 17:12	2	0.2	1	N	2	3	0	0.5	0	0	0.3	3.8
1/20/2017 9:45	1/20/2017 9:49	1	0.5	1	N	1	5	0	0.5	1.15	0	0.3	6.95
01-05-17 21:07	01-05-17 21:27	5	5.39	1	N	1	19.5	0.5	0.5	5.2	0	0.3	26
5/22/2017 12:39	5/22/2017 12:46	1	0.81	1	N	2	6	0	0.5	0	0	0.3	6.8
10-02-17 12:34	10-02-17 13:14	1	9.39	1	N	1	34.5	0	0.5	8.21	5.76	0.3	49.27
08-11-17 19:55	08-11-17 20:00	1	1.14	1	N	1	6	1	0.5	1.95	0	0.3	9.75
05-03-17 16:47	05-03-17 17:24	2	4.4	1	N	1	23.5	1	0.5	5	0	0.3	30.3
2/17/2017 14:08	2/17/2017 14:17	1	2.16	1	N	2	9	0	0.5	0	0	0.3	9.8
03-03-17 9:19	03-03-17 9:31	1	1	1	N	1	9	0	0.5	1.95	0	0.3	11.75
4/17/2017 11:47	4/17/2017 11:59	1	2.38	1	N	2	10.5	0	0.5	0	0	0.3	11.3
02-07-17 18:17	02-07-17 18:35	1	3.9	1	N	1	15.5	1	0.5	2.5	0	0.3	19.8
02-06-17 7:18	02-06-17 7:25	1	1.34	1	N	1	6.5	0	0.5	0.5	0	0.3	7.8
6/25/2017 15:03	6/25/2017 15:08	1	1.2	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56
03-10-17 8:39	03-10-17 8:50	1	1.5	1	N	2	9	0	0.5	0	0	0.3	9.8
8/25/2017 23:58	8/26/2017 0:03	4	0.76	1	N	2	5	0.5	0.5	0	0	0.3	6.3
10/24/2017 18:24	10/24/2017 18:50	1	5.8	1	N	1	21.5	1	0.5	5.82	0	0.3	29.12
10/26/2017 22:48	10/26/2017 22:55	1	1.53	1	N	1	7	0.5	0.5	1	0	0.3	9.3
6/13/2017 8:03	6/13/2017 8:07	2	0.47	1	N	1	4	0	0.5	1.2	0	0.3	6
6/21/2017 8:33	6/21/2017 8:43	1	1.01	1	N	1	8	0	0.5	1.76	0	0.3	10.56
6/24/2017 16:56	6/24/2017 17:04	1	0.67	1	N	2	7	0	0.5	0	0	0.3	7.8
2/21/2017 7:53	2/21/2017 8:15	1	3.21	1	N	1	16.5	0	0.5	3.46	0	0.3	22.71
01-02-17 10:11	01-02-17 10:15	1	1.19	1	N	1	5.5	0	0.5	1	0	0.3	7.3
8/17/2017 9:08	8/17/2017 9:33	1	14.48	1	N	2	40	0	0.5	0	5.76	0.3	46.56
2/27/2017 9:33	2/27/2017 9:57	1	1.8	1	N	2	14.5	0	0.5	0	0	0.3	15.3
3/21/2017 13:30	3/21/2017 13:49	1	1.9	1	N	1	12.5	0	0.5	3.3	0	0.3	16.6
5/15/2017 17:05	5/15/2017 17:24	2	2.17	1	N	1	12.5	1	0.5	2.86	0	0.3	17.16
05-06-17 11:55	05-06-17 12:02	4	0.7	1	N	2	6	0	0.5	0	0	0.3	6.8
11/18/2017 13:21	11/18/2017 13:24	1	0.88	1	N	1	5	0	0.5	1.74	0	0.3	7.54
5/20/2017 3:51	5/20/2017 4:02	2	2	1	N	1	9	0.5	0.5	2.55	0	0.3	12.85
1/14/2017 23:38	1/15/2017 0:12	1	8.32	1	N	1	30.5	0.5	0.5	6.36	0	0.3	38.16
8/25/2017 13:40	8/25/2017 13:44	2	0.3	1	N	2	4.5	0	0.5	0	0	0.3	5.3
08-09-17 14:36	08-09-17 14:47	1	1.2	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15
12/21/2017 12:18	12/21/2017 12:25	3	0.5	1	N	1	6	0	0.5	1.35	0	0.3	8.15
2/21/2017 16:14	2/21/2017 16:29	1	5.67	1	N	1	17.5	1	0.5	3	0	0.3	22.3
4/14/2017 16:03	4/14/2017 16:05	6	0.65	1	N	1	4	1	0.5	1.74	0	0.3	7.54
4/17/2017 0:25	4/17/2017 0:53	1	11.67	1	N	1	35.5	0.5	0.5	1	5.76	0.3	43.56
4/18/2017 19:02	4/18/2017 19:06	1	0.93	1	N	1	5.5	1	0.5	2.19	0	0.3	9.49
2/17/2017 11:07	2/17/2017 11:18	1	1.1	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15
09-02-17 9:55	09-02-17 10:04	1	1.6	1	N	1	8	0	0.5	0	0	0.3	8.8
10/31/2017 22:33	10/31/2017 22:38	1	1.1	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
8/22/2017 13:31	8/22/2017 13:35	6	0.72	1	N	2	5	0	0.5	0	0	0.3	5.8
08-07-17 8:25	08-07-17 8:31	1	0.8	1	N	2	6	0	0.5	0	0	0.3	6.8
11-01-17 22:33	11-01-17 22:51	5	8.53	1	N	1	26	0.5	0.5	5.46	0	0.3	32.76
1/29/2017 8:01	1/29/2017 8:25	1	10.7	1	N	1	32	0	0.5	7.65	5.54	0.3	45.99
4/19/2017 15:47	4/19/2017 16:12	1	6.9	1	N	2	22.5	0	0.5	0	0	0.3	23.3
8/16/2017 20:56	8/16/2017 20:58	1	0.3	1	N	1	3.5	0.5	0.5	1	0	0.3	5.8
11-02-17 3:38	11-02-17 3:43	1	1.2	1	N	1	6	0.5	0.5	1	0	0.3	8.3
04-04-17 20:53	04-04-17 21:23	1	18	2	N	1	52	0	0.5	4.5	0	0.3	57.3
11/18/2017 22:14	11/18/2017 22:38	1	4.6	1	N	2	19	0.5	0.5	0	0	0.3	20.3
09-09-17 20:39	09-09-17 20:56	1	1.2	1	N	1	11	0.5	0.5	2.46	0	0.3	14.76
08-02-17 22:48	08-02-17 22:59	1	1.5	1	N	1	9	0.5	0.5	2.05	0	0.3	12.35
06-05-17 20:09	06-05-17 20:33	3	8.28	1	N	1	26.5	0.5	0.5	5.56	0	0.3	33.36
5/24/2017 15:16	5/24/2017 15:18	2	2.9	1	N	1	3.5	0	0.5	1	0	0.3	5.3
4/13/2017 18:28	4/13/2017 18:56	1	5.3	1	N	1	21	1	0.5	3	0	0.3	25.8
09-07-17 13:10	09-07-17 13:25	1	1.49	1	N	1	10	0	0.5	2	0	0.3	12.8
11/16/2017 13:24	11/16/2017 13:33	1	0.96	1	N	1	7	0	0.5	1.95	0	0.3	9.75
04-01-17 19:19	04-01-17 19:21	6	0.64	1	N	1	4	0	0.5	1	0	0.3	5.8
02-03-17 11:38	02-03-17 11:49	1	0.9	1	N	1	8	0	0.5	1.75	0	0.3	10.55
11-10-17 6:16	11-10-17 6:19	6	0.81	1	N	2	4.5	0	0.5	0	0	0.3	5.3
01-06-17 17:47	01-06-17 18:01	1	2.2	1	N	1	11.5	1	0.5	1	0	0.3	14.3
11/17/2017 16:36	11/17/2017 16:47	1	1.66	1	N	2	8.5	1	0.5	0	0	0.3	10.3
06-09-17 20:16	06-09-17 20:21	6	0.75	1	N	1	5.5	0.5	0.5	1.7	0	0.3	8.5
5/26/2017 8:04	5/26/2017 8:18	1	3.2	1	N	2	12.5	0	0.5	0	0	0.3	13.3
05-07-17 0:44	05-07-17 1:08	2	6.19	1	N	1	21.5	0.5	0.5	4.56	0	0.3	27.36
03-03-17 8:35	03-03-17 8:38	5	0.54	1	N	1	4	0	0.5	0	0	0.3	4.8
10/25/2017 7:33	10/25/2017 7:38	1	0.63	1	N	2	5	0	0.5	0	0	0.3	5.8
12/17/2017 13:56	12/17/2017 14:41	1	22.26	2	N	1	52	0	0.5	11.71	5.76	0.3	70.27
05-10-17 19:19	05-10-17 19:24	6	1.09	1	N	1	6	1	0.5	1	0	0.3	8.8
12/28/2017 21:06	12/28/2017 21:10	2	1.13	1	N	1	5.5	0.5	0.5	1.36	0	0.3	8.16
3/18/2017 18:20	3/18/2017 18:33	2	1.4	1	N	1	9.5	0	0.5	2.06	0	0.3	12.36
06-08-17 20:25	06-08-17 20:33	2	1.2	1	N	1	7	0.5	0.5	1.65	0	0.3	9.95
7/15/2017 21:24	7/15/2017 21:36	1	1.4	1	N	1	9	0.5	0.5	2.05	0	0.3	12.35
01-04-17 16:02	01-04-17 16:21	1	2.4	1	N	1	13.5	1	0.5	2	0	0.3	17.3
06-08-17 15:57	06-08-17 16:21	2	6.08	1	N	2	20	1	0.5	0	0	0.3	21.8
6/23/2017 11:59	6/23/2017 12:10	1	0.68	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
2/22/2017 20:26	2/22/2017 20:32	1	1.3	1	N	1	6.5	0.5	0.5	1.55	0	0.3	9.35
1/15/2017 2:38	1/15/2017 2:44	5	1.11	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
1/30/2017 7:15	1/30/2017 7:22	1	1.6	1	N	2	7.5	0	0.5	0	0	0.3	8.3
9/15/2017 13:49	9/15/2017 13:57	5	0.97	1	N	1	6.5	0	0.5	4	0	0.3	11.3
11/19/2017 15:50	11/19/2017 15:55	3	1	1	N	1	5.5	0	0.5	0.7	0	0.3	7
04-03-17 7:57	04-03-17 8:02	5	1.07	1	N	2	5.5	0	0.5	0	0	0.3	6.3
02-11-17 20:41	02-11-17 20:58	1	6.5	1	N	1	20.5	0.5	0.5	4	0	0.3	25.8
5/25/2017 16:13	5/25/2017 17:18	2	16.6	2	N	2	52	4.5	0.5	0	5.76	0.3	63.06
4/24/2017 17:05	4/24/2017 17:18	1	1.31	1	N	2	8.5	1	0.5	0	0	0.3	10.3
01-08-17 15:16	01-08-17 15:33	1	4.5	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75
01-08-17 14:41	01-08-17 15:02	1	3.7	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55
12-05-17 8:18	12-05-17 8:27	1	2.2	1	N	1	9	0	0.5	0	0	0.3	9.8
7/18/2017 14:53	7/18/2017 15:33	5	10.96	1	N	1	35.5	0	0.5	10.89	0	0.3	47.19
4/16/2017 21:29	4/16/2017 21:35	1	0.91	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
10/19/2017 0:45	10/19/2017 0:50	1	0.9	1	N	1	5	0.5	0.5	0.5	0	0.3	6.8
6/29/2017 10:14	6/29/2017 10:39	1	1.8	1	N	2	16	0	0.5	0	0	0.3	16.8
4/13/2017 19:48	4/13/2017 20:03	1	1.7	1	N	2	11	1	0.5	0	0	0.3	12.8
09-05-17 21:23	09-05-17 21:43	6	3.66	1	N	2	16	0.5	0.5	0	0	0.3	17.3
5/13/2017 1:50	5/13/2017 1:57	1	1	1	N	2	6	0.5	0.5	0	0	0.3	7.3
10/16/2017 13:12	10/16/2017 13:44	1	4.24	1	N	1	22.5	0	0.5	4	0	0.3	27.3
3/18/2017 20:06	3/18/2017 20:20	1	1	1	N	1	10	0.5	0.5	2.8	0	0.3	14.1
05-10-17 15:44	05-10-17 15:52	1	0.62	1	N	2	6.5	0	0.5	0	0	0.3	7.3
3/28/2017 13:40	3/28/2017 13:49	1	1.8	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
11/15/2017 7:29	11/15/2017 8:23	1	11.6	1	N	1	40.5	0	0.5	9.4	5.76	0.3	56.46
6/21/2017 21:55	6/21/2017 22:42	3	17.59	2	N	2	52	0	0.5	0	5.76	0.3	58.56
2/14/2017 21:11	2/14/2017 21:16	1	0.59	1	N	2	5	0.5	0.5	0	0	0.3	6.3
9/18/2017 8:34	9/18/2017 9:02	1	1.2	1	N	1	16.5	0	0.5	3.45	0	0.3	20.75
12-07-17 16:53	12-07-17 17:09	3	2.42	1	N	1	11.5	1	0.5	2.66	0	0.3	15.96
11/22/2017 23:07	11/22/2017 23:19	1	3.27	1	N	1	12	0.5	0.5	3.32	0	0.3	16.62
3/18/2017 19:44	3/18/2017 20:14	3	4.1	1	N	2	20	0	0.5	0	0	0.3	20.8
11/22/2017 22:09	11/22/2017 22:13	1	0.38	1	N	2	4	0.5	0.5	0	0	0.3	5.3
7/25/2017 21:59	7/25/2017 22:22	1	7.1	1	N	1	23.5	0.5	0.5	4.95	0	0.3	29.75
10/27/2017 8:42	10/27/2017 9:01	1	3.04	1	N	1	14	0	0.5	2.96	0	0.3	17.76
10/26/2017 14:42	10/26/2017 14:49	1	0.6	1	N	1	6	0	0.5	1	0	0.3	7.8
01-10-17 22:03	01-10-17 22:35	1	0	1	N	1	29.5	0.5	0.5	6.15	0	0.3	36.95
12/27/2017 15:13	12/27/2017 15:39	2	3.9	1	N	2	19	0	0.5	0	0	0.3	19.8
8/19/2017 22:51	8/19/2017 23:00	1	1.6	1	N	2	8	0.5	0.5	0	0	0.3	9.3
4/19/2017 12:59	4/19/2017 13:02	1	0.3	1	N	1	4	0	0.5	0.95	0	0.3	5.75
10-09-17 23:16	10-09-17 23:21	1	1.39	1	N	1	6	0.5	0.5	1.46	0	0.3	8.76
08-09-17 10:48	08-09-17 10:58	1	0.92	1	N	2	7.5	0	0.5	0	0	0.3	8.3
6/17/2017 2:52	6/17/2017 3:20	5	12.13	1	N	1	36	0.5	0.5	7.46	0	0.3	44.76
11-01-17 7:42	11-01-17 7:57	1	1.45	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76
8/16/2017 20:17	8/16/2017 20:25	3	1.15	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96
11-12-17 12:32	11-12-17 12:50	1	2.22	1	N	1	13	0	0.5	2	0	0.3	15.8
11/22/2017 9:13	11/22/2017 9:19	1	0.9	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55
1/14/2017 1:15	1/14/2017 1:26	2	1.99	1	N	1	9	0.5	0.5	1	0	0.3	11.3
4/14/2017 21:01	4/14/2017 21:06	1	0.71	1	N	1	5	0.5	0.5	0	0	0.3	6.3
10-08-17 9:24	10-08-17 9:29	1	1.3	1	N	2	6.5	0	0.5	0	0	0.3	7.3
10/26/2017 14:45	10/26/2017 16:12	1	30.5	1	N	1	90.5	0	0.5	19.85	8.16	0.3	119.31
05-02-17 12:14	05-02-17 12:27	2	0.61	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
01-08-17 18:02	01-08-17 18:18	1	4.26	1	N	1	15.5	0	0.5	3.26	0	0.3	21.51
2/14/2017 15:02	2/14/2017 15:26	1	2.3	1	N	2	16.5	0	0.5	0	0	0.3	17.3
6/15/2017 10:05	6/15/2017 10:53	1	4.1	1	N	2	28	0	0.5	0	0	0.3	28.8
06-03-17 23:30	06-03-17 23:39	1	1.3	1	N	1	8	0.5	0.5	2.75	0	0.3	12.05
3/25/2017 22:14	3/25/2017 22:20	1	0.4	1	N	2	5	0.5	0.5	0	0	0.3	6.3
02-10-17 15:59	02-10-17 16:56	1	13	1	N	2	48	0	0.5	0	5.54	0.3	54.34
9/27/2017 9:59	9/27/2017 10:21	1	3.05	1	N	1	15.5	0	0.5	3.26	0	0.3	19.56
11/26/2017 19:25	11/26/2017 19:33	1	1.41	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96
10-06-17 18:14	10-06-17 18:30	1	0.53	1	N	1	10.5	1	0.5	2.46	0	0.3	14.76
05-09-17 8:13	05-09-17 8:39	1	3.38	1	N	1	18.5	0	0.5	3.86	0	0.3	23.16
5/18/2017 8:19	5/18/2017 8:50	1	4	1	N	1	20.5	0	0.5	5.3	0	0.3	26.6
12/27/2017 14:46	12/27/2017 15:11	2	6.8	1	N	2	23.5	0	0.5	0	0	0.3	24.3
06-12-17 21:05	06-12-17 21:13	1	2.1	1	N	2	9	0.5	0.5	0	0	0.3	10.3
4/15/2017 19:39	4/15/2017 19:56	1	2.7	1	N	1	13.5	0	0.5	2.85	0	0.3	17.15
4/26/2017 13:50	4/26/2017 14:11	1	1.8	1	N	2	13.5	0	0.5	0	0	0.3	14.3
11/19/2017 12:26	11/19/2017 12:39	1	2.5	1	N	1	11	0	0.5	2.95	0	0.3	14.75
5/14/2017 11:15	5/14/2017 11:22	3	0.8	1	N	1	6.5	0	0.5	1.46	0	0.3	8.76
2/16/2017 23:11	2/16/2017 23:20	5	2.33	1	N	1	10	0.5	0.5	2.26	0	0.3	13.56
4/22/2017 2:03	4/22/2017 2:06	2	1.11	1	N	1	5	0.5	0.5	1.26	0	0.3	7.56
2/26/2017 15:34	2/26/2017 15:47	1	1.25	1	N	2	9.5	0	0.5	0	0	0.3	10.3
06-03-17 2:28	06-03-17 2:40	2	2.1	1	N	2	10	0.5	0.5	0	0	0.3	11.3
08-01-17 12:03	08-01-17 12:27	3	10.5	1	N	2	31.5	0	0.5	0	0	0.3	32.3
7/14/2017 0:35	7/14/2017 0:36	1	0.2	1	N	1	3	0.5	0.5	1.25	0	0.3	5.55
02-02-17 1:48	02-02-17 2:04	1	7	1	N	1	21	0.5	0.5	4	0	0.3	26.3
10/19/2017 18:31	10/19/2017 18:52	1	1.3	1	N	1	13	1	0.5	3.7	0	0.3	18.5
03-01-17 10:59	03-01-17 11:22	1	1.16	1	N	2	14	0	0.5	0	0	0.3	14.8
2/16/2017 18:08	2/16/2017 18:16	4	1.2	1	N	1	7	1	0.5	1.5	0	0.3	10.3
2/27/2017 20:35	2/27/2017 20:37	1	1.8	1	N	3	3.5	0.5	0.5	0	0	0.3	4.8
5/15/2017 18:48	5/15/2017 19:02	1	1.04	1	N	2	9.5	1	0.5	0	0	0.3	11.3
1/21/2017 16:23	1/21/2017 16:29	2	0.9	1	N	1	6	0	0.5	1.36	0	0.3	8.16
05-01-17 19:16	05-01-17 19:34	1	2.42	1	N	1	13.5	1	0.5	2.3	0	0.3	17.6
06-06-17 10:53	06-06-17 11:21	1	4	1	N	1	19	0	0.5	3.95	0	0.3	23.75
3/22/2017 19:25	3/22/2017 19:43	1	2.7	1	N	1	13	1	0.5	2.95	0	0.3	17.75
10/23/2017 18:35	10/23/2017 18:52	1	1.1	1	N	1	11	1	0.5	2.55	0	0.3	15.35
12/27/2017 21:44	12/27/2017 21:57	4	2.4	1	N	1	10.5	0.5	0.5	2.36	0	0.3	14.16
9/23/2017 21:23	9/23/2017 21:38	1	1.89	1	N	1	11	0.5	0.5	2.46	0	0.3	14.76
11/18/2017 5:42	11/18/2017 5:59	1	8.5	1	N	1	25.5	0.5	0.5	8.1	5.76	0.3	40.66
05-01-17 13:54	05-01-17 14:33	1	11.18	1	N	2	36	0	0.5	0	0	0.3	36.8
10/18/2017 12:07	10/18/2017 12:30	1	3	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55
2/26/2017 14:35	2/26/2017 15:22	1	16	1	N	1	48.5	0	0.5	9.85	0	0.3	59.15
11-07-17 21:00	11-07-17 21:20	1	3.5	1	N	1	15.5	0.5	0.5	3.35	0	0.3	20.15
2/17/2017 22:58	2/17/2017 23:27	5	6.73	1	N	1	24.5	0.5	0.5	5.16	0	0.3	30.96
01-09-17 9:14	01-09-17 9:30	1	0.8	1	N	1	10.5	0	0.5	2.25	0	0.3	13.55
8/30/2017 22:35	8/30/2017 22:44	1	1.7	1	N	1	8.5	0.5	0.5	1	0	0.3	10.8
5/27/2017 12:29	5/27/2017 12:38	1	1.61	1	N	1	8	0	0.5	1.2	0	0.3	10
5/18/2017 11:16	5/18/2017 11:21	1	2.2	1	N	1	8	0	0.5	1	0	0.3	9.8
05-04-17 13:21	05-04-17 13:52	5	4.69	1	N	1	23	0	0.5	4	0	0.3	27.8
12/20/2017 14:16	12/20/2017 14:32	5	1.53	1	N	1	11	0	0.5	0	0	0.3	11.8
6/18/2017 16:12	6/18/2017 16:34	1	3.79	1	N	1	16.5	0	0.5	3.46	0	0.3	20.76
07-12-17 23:02	07-12-17 23:08	3	1.04	1	N	2	6	0.5	0.5	0	0	0.3	7.3
2/28/2017 7:23	2/28/2017 7:28	1	1.2	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75
10/29/2017 15:40	10/29/2017 15:48	1	1.5	1	N	1	7.5	0	0.5	1	0	0.3	9.3
5/20/2017 0:09	5/20/2017 0:35	2	6.16	5	N	1	35	0	0.5	3	10.5	0.3	49.3
05-03-17 12:51	05-03-17 12:57	1	0.5	1	N	1	5.5	0	0.5	1.85	0	0.3	8.15
1/19/2017 6:29	1/19/2017 6:42	1	3.4	1	N	2	12.5	0	0.5	0	0	0.3	13.3
3/29/2017 20:43	3/29/2017 20:55	1	1.04	1	N	1	8.5	0.5	0.5	2.45	0	0.3	12.25
5/22/2017 20:51	5/22/2017 20:54	1	0.8	1	N	1	4.5	0.5	0.5	1.15	0	0.3	6.95
5/27/2017 13:17	5/27/2017 13:22	1	1.11	1	N	2	5.5	0	0.5	0	0	0.3	6.3
01-12-17 19:10	01-12-17 19:26	1	4.6	1	N	1	16	1	0.5	3.55	0	0.3	21.35
09-04-17 0:08	09-04-17 0:27	2	3.8	1	N	1	15.5	0.5	0.5	2.2	0	0.3	19
07-01-17 20:16	07-01-17 20:37	4	4.08	1	N	1	16.5	0.5	0.5	3.56	0	0.3	21.36
03-09-17 12:08	03-09-17 12:20	1	1.16	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16
2/13/2017 14:38	2/13/2017 14:49	2	4.4	1	N	1	15	0	0.5	2	0	0.3	17.8
11-09-17 17:19	11-09-17 17:33	1	1.9	1	N	1	11	1	0.5	3.2	0	0.3	16
9/18/2017 3:41	9/18/2017 4:17	1	12.24	1	N	2	37.5	0.5	0.5	0	0	0.3	38.8
4/24/2017 12:08	4/24/2017 12:10	1	0.53	1	N	1	4	0	0.5	0.96	0	0.3	5.76
08-09-17 22:29	08-09-17 22:45	1	2.85	1	N	1	12.5	0.5	0.5	1.2	0	0.3	15
01-05-17 7:31	01-05-17 7:38	1	1.2	1	N	1	7	0	0.5	1.55	0	0.3	9.35
06-08-17 19:45	06-08-17 19:57	1	1.21	1	N	2	9	1	0.5	0	0	0.3	10.8
03-07-17 12:49	03-07-17 12:59	3	0.5	1	N	2	7	0	0.5	0	0	0.3	7.8
3/16/2017 23:49	3/16/2017 23:51	1	0.2	1	N	1	3.5	0.5	0.5	0.95	0	0.3	5.75
1/13/2017 13:32	1/13/2017 13:59	1	2.78	1	N	1	17.5	0	0.5	3.66	0	0.3	21.96
3/15/2017 6:37	3/15/2017 6:40	1	0.6	1	N	1	4	0	0.5	1.44	0	0.3	6.24
11-01-17 5:58	11-01-17 6:04	1	0.66	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56
9/19/2017 19:32	9/19/2017 19:41	1	1.4	1	N	1	8	1	0.5	2.5	0	0.3	12.3
2/22/2017 15:47	2/22/2017 15:53	2	1.47	1	N	1	7	0	0.5	0.78	0	0.3	8.58
10-02-17 18:26	10-02-17 18:32	1	0.62	1	N	1	5.5	1	0.5	1.46	0	0.3	8.76
12-02-17 21:42	12-02-17 22:05	1	3.4	1	N	2	16.5	0.5	0.5	0	0	0.3	17.8
6/21/2017 0:19	6/21/2017 0:22	1	0.4	1	N	1	4	0.5	0.5	0	0	0.3	5.3
04-10-17 9:34	04-10-17 10:03	1	7.32	1	N	2	26.5	0	0.5	0	0	0.3	27.3
10/15/2017 10:31	10/15/2017 10:33	1	0.41	1	N	1	3.5	0	0.5	0.86	0	0.3	5.16
6/20/2017 23:51	6/21/2017 0:09	2	6.74	1	N	1	21.5	0.5	0.5	5.71	5.76	0.3	34.27
10/18/2017 21:16	10/18/2017 21:24	1	1.7	1	N	1	8.5	0.5	0.5	1.95	0	0.3	11.75
2/20/2017 6:47	2/20/2017 6:55	1	2.08	1	N	1	8.5	0	0.5	2.32	0	0.3	11.62
09-08-17 2:59	09-08-17 3:05	1	0.9	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8
2/18/2017 19:23	2/18/2017 19:28	5	1.05	1	N	2	5.5	0	0.5	0	0	0.3	6.3
4/27/2017 21:12	4/27/2017 21:32	1	3.95	1	N	1	16.5	0.5	0.5	3	0	0.3	20.8
09-12-17 14:54	09-12-17 15:12	1	1.28	1	N	1	12	0	0.5	2.56	0	0.3	15.36
11/17/2017 20:38	11/17/2017 20:49	4	1.19	1	N	1	8.5	0.5	0.5	1.96	0	0.3	11.76
02-12-17 17:54	02-12-17 18:15	1	3.6	1	N	1	16	0	0.5	4.2	0	0.3	21
11-04-17 11:37	11-04-17 12:08	1	3.06	1	N	1	19	0	0.5	2.5	0	0.3	22.3
1/19/2017 14:11	1/19/2017 14:56	1	19.7	2	N	1	52	0	0.5	2	5.54	0.3	60.34
09-01-17 12:44	09-01-17 12:49	5	0.84	1	N	1	5	0	0.5	1.45	0	0.3	7.25
01-12-17 22:44	01-12-17 22:50	2	1.19	1	N	1	6.5	0.5	0.5	1.25	0	0.3	9.05
6/24/2017 16:27	6/24/2017 16:41	1	2.1	1	N	1	11.5	0	0.5	1.2	0	0.3	13.5
8/17/2017 18:30	8/17/2017 18:44	2	1.46	1	N	1	10.5	1	0.5	3.69	0	0.3	15.99
01-06-17 10:14	01-06-17 10:45	1	3.11	1	N	2	19	0	0.5	0	0	0.3	19.8
03-02-17 22:21	03-02-17 22:27	2	0.74	1	N	1	5.5	0.5	0.5	1.36	0	0.3	8.16
3/17/2017 8:04	3/17/2017 8:29	1	3.68	1	N	2	17	0	0.5	0	0	0.3	17.8
1/13/2017 20:39	1/13/2017 20:45	1	1	1	N	2	6	0.5	0.5	0	0	0.3	7.3
1/16/2017 21:22	1/16/2017 21:29	1	1.2	1	N	1	7	0.5	0.5	2.05	0	0.3	10.35
